Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,date,month,year,day,Total_active_minute,types,users_steps
1503960366,18134,12.210000038147,12.210000038147,0.0,6.40000009536743,0.409999996423721,5.40999984741211,0.0,78,11,243,1108,2159,27,4,2016,Wednesday,776,Fairly_Active,Impressive
1503960366,13154,8.52999973297119,8.52999973297119,0.0,3.53999996185303,1.1599999666214,3.78999996185303,0.0,48,28,189,782,1898,28,4,2016,Thursday,517,Lightly_Active,Impressive
1503960366,11181,7.15000009536743,7.15000009536743,0.0,1.05999994277954,0.5,5.57999992370605,0.0,16,12,243,815,1837,29,4,2016,Friday,544,Lightly_Active,Impressive
1503960366,14673,9.25,9.25,0.0,3.55999994277954,1.41999995708466,4.26999998092651,0.0,52,34,217,712,1947,30,4,2016,Saturday,409,Lightly_Active,Impressive
1503960366,10602,6.80999994277954,6.80999994277954,0.0,2.28999996185303,1.60000002384186,2.92000007629395,0.0,33,35,246,730,1820,1,5,2016,Sunday,416,Lightly_Active,Impressive
1503960366,14727,9.71000003814697,9.71000003814697,0.0,3.21000003814697,0.569999992847443,5.92000007629395,0.0,41,15,277,798,2004,2,5,2016,Monday,465,Lightly_Active,Impressive
1503960366,15103,9.65999984741211,9.65999984741211,0.0,3.73000001907349,1.04999995231628,4.88000011444092,0.0,50,24,254,816,1990,3,5,2016,Tuesday,488,Lightly_Active,Impressive
1503960366,11100,7.15000009536743,7.15000009536743,0.0,2.46000003814697,0.870000004768372,3.8199999332428,0.0,36,22,203,1179,1819,4,5,2016,Wednesday,918,Very_Active,Impressive
1503960366,14070,8.89999961853027,8.89999961853027,0.0,2.92000007629395,1.08000004291534,4.88000011444092,0.0,45,24,250,857,1959,5,5,2016,Thursday,538,Lightly_Active,Impressive
1503960366,12159,8.02999973297119,8.02999973297119,0.0,1.97000002861023,0.25,5.80999994277954,0.0,24,6,289,754,1896,6,5,2016,Friday,435,Lightly_Active,Impressive
1503960366,11992,7.71000003814697,7.71000003814697,0.0,2.46000003814697,2.11999988555908,3.13000011444092,0.0,37,46,175,833,1821,7,5,2016,Saturday,575,Lightly_Active,Impressive
1503960366,10060,6.57999992370605,6.57999992370605,0.0,3.52999997138977,0.319999992847443,2.73000001907349,0.0,44,8,203,574,1740,8,5,2016,Sunday,319,Lazy,Impressive
1503960366,12022,7.71999979019165,7.71999979019165,0.0,3.45000004768372,0.529999971389771,3.74000000953674,0.0,46,11,206,835,1819,9,5,2016,Monday,572,Lightly_Active,Impressive
1503960366,12207,7.76999998092651,7.76999998092651,0.0,3.34999990463257,1.1599999666214,3.25999999046326,0.0,46,31,214,746,1859,10,5,2016,Tuesday,455,Lightly_Active,Impressive
1503960366,12770,8.13000011444092,8.13000011444092,0.0,2.55999994277954,1.00999999046326,4.55000019073486,0.0,36,23,251,669,1783,11,5,2016,Wednesday,359,Lazy,Impressive
1503960366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0,12,5,2016,Thursday,1440,Very_Active,need_more
1624580081,8163,5.30999994277954,5.30999994277954,0.0,0.0,0.0,5.30999994277954,0.0,0,0,146,1294,1432,12,4,2016,Tuesday,1148,Very_Active,Impressive
1624580081,7007,4.55000019073486,4.55000019073486,0.0,0.0,0.0,4.55000019073486,0.0,0,0,148,1292,1411,13,4,2016,Wednesday,1144,Very_Active,Ok
1624580081,9107,5.92000007629395,5.92000007629395,0.0,0.0,0.0,5.90999984741211,0.0099999997764825,0,0,236,1204,1572,14,4,2016,Thursday,968,Very_Active,Impressive
1624580081,1510,0.980000019073486,0.980000019073486,0.0,0.0,0.0,0.970000028610229,0.0,0,0,96,1344,1344,15,4,2016,Friday,1248,Very_Active,need_more
1624580081,5370,3.49000000953674,3.49000000953674,0.0,0.0,0.0,3.49000000953674,0.0,0,0,176,1264,1463,16,4,2016,Saturday,1088,Very_Active,need_more
1624580081,6175,4.05999994277954,4.05999994277954,0.0,1.02999997138977,1.51999998092651,1.49000000953674,0.0099999997764825,15,22,127,1276,1554,17,4,2016,Sunday,1112,Very_Active,Ok
1624580081,10536,7.40999984741211,7.40999984741211,0.0,2.15000009536743,0.620000004768372,4.61999988555908,0.0099999997764825,17,7,202,1214,1604,18,4,2016,Monday,988,Very_Active,Impressive
1624580081,2916,1.89999997615814,1.89999997615814,0.0,0.0,0.0,1.89999997615814,0.0,0,0,141,1299,1435,19,4,2016,Tuesday,1158,Very_Active,need_more
1624580081,4974,3.23000001907349,3.23000001907349,0.0,0.0,0.0,3.23000001907349,0.0,0,0,151,1289,1446,20,4,2016,Wednesday,1138,Very_Active,need_more
1624580081,6349,4.13000011444092,4.13000011444092,0.0,0.0,0.0,4.1100001335144,0.0199999995529652,0,0,186,1254,1467,21,4,2016,Thursday,1068,Very_Active,Ok
1624580081,4026,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.59999990463257,0.0,0,0,199,1241,1470,22,4,2016,Friday,1042,Very_Active,need_more
1624580081,8538,5.55000019073486,5.55000019073486,0.0,0.0,0.0,5.53999996185303,0.0099999997764825,0,0,227,1213,1562,23,4,2016,Saturday,986,Very_Active,Impressive
1624580081,6076,3.95000004768372,3.95000004768372,0.0,1.14999997615814,0.910000026226044,1.88999998569489,0.0,16,18,185,1221,1617,24,4,2016,Sunday,1002,Very_Active,Ok
1624580081,6497,4.21999979019165,4.21999979019165,0.0,0.0,0.0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,25,4,2016,Monday,1036,Very_Active,Ok
1624580081,2826,1.8400000333786,1.8400000333786,0.0,0.0,0.0,1.83000004291534,0.0099999997764825,0,0,140,1300,1402,26,4,2016,Tuesday,1160,Very_Active,need_more
1624580081,8367,5.44000005722046,5.44000005722046,0.0,1.11000001430511,1.87000000476837,2.46000003814697,0.0,17,36,154,1233,1670,27,4,2016,Wednesday,1026,Very_Active,Impressive
1624580081,2759,1.78999996185303,1.78999996185303,0.0,0.0,0.200000002980232,1.60000002384186,0.0,0,5,115,1320,1401,28,4,2016,Thursday,1200,Very_Active,need_more
1624580081,2390,1.54999995231628,1.54999995231628,0.0,0.0,0.0,1.54999995231628,0.0,0,0,150,1290,1404,29,4,2016,Friday,1140,Very_Active,need_more
1624580081,6474,4.30000019073486,4.30000019073486,0.0,0.899999976158142,1.27999997138977,2.11999988555908,0.0099999997764825,11,23,224,1182,1655,30,4,2016,Saturday,924,Very_Active,Ok
1624580081,36019,28.0300006866455,28.0300006866455,0.0,21.9200000762939,4.19000005722046,1.9099999666214,0.0199999995529652,186,63,171,1020,2690,1,5,2016,Sunday,600,Lazy,Impressive
1624580081,7155,4.92999982833862,4.92999982833862,0.0,0.860000014305115,0.589999973773956,3.47000002861023,0.0,7,6,166,1261,1497,2,5,2016,Monday,1082,Very_Active,Ok
1624580081,2100,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.3400000333786,0.0199999995529652,0,0,96,1344,1334,3,5,2016,Tuesday,1248,Very_Active,need_more
1624580081,2193,1.42999994754791,1.42999994754791,0.0,0.0,0.0,1.41999995708466,0.0,0,0,118,1322,1368,4,5,2016,Wednesday,1204,Very_Active,need_more
1624580081,2470,1.61000001430511,1.61000001430511,0.0,0.0,0.0,1.58000004291534,0.0199999995529652,0,0,117,1323,1370,5,5,2016,Thursday,1206,Very_Active,need_more
1624580081,1727,1.12000000476837,1.12000000476837,0.0,0.0,0.0,1.12000000476837,0.0099999997764825,0,0,102,1338,1341,6,5,2016,Friday,1236,Very_Active,need_more
1624580081,2104,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,182,1258,1474,7,5,2016,Saturday,1076,Very_Active,need_more
1624580081,3427,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.22000002861023,0.0,0,0,152,1288,1427,8,5,2016,Sunday,1136,Very_Active,need_more
1624580081,1732,1.12999999523163,1.12999999523163,0.0,0.0,0.0,1.12999999523163,0.0,0,0,91,1349,1328,9,5,2016,Monday,1258,Very_Active,need_more
1624580081,2969,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,139,1301,1393,10,5,2016,Tuesday,1162,Very_Active,need_more
1624580081,3134,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,112,1328,1359,11,5,2016,Wednesday,1216,Very_Active,need_more
1624580081,2971,1.92999994754791,1.92999994754791,0.0,0.0,0.0,1.91999995708466,0.0099999997764825,0,0,107,890,1002,12,5,2016,Thursday,783,Fairly_Active,need_more
1644430081,10694,7.76999998092651,7.76999998092651,0.0,0.140000000596046,2.29999995231628,5.32999992370605,0.0,2,51,256,1131,3199,12,4,2016,Tuesday,822,Very_Active,Impressive
1644430081,8001,5.82000017166138,5.82000017166138,0.0,2.27999997138977,0.899999976158142,2.64000010490417,0.0,30,16,135,1259,2902,13,4,2016,Wednesday,1078,Very_Active,Impressive
1644430081,11037,8.02000045776367,8.02000045776367,0.0,0.360000014305115,2.55999994277954,5.09999990463257,0.0,5,58,252,1125,3226,14,4,2016,Thursday,810,Very_Active,Impressive
1644430081,5263,3.82999992370605,3.82999992370605,0.0,0.219999998807907,0.150000005960464,3.45000004768372,0.0,3,4,170,1263,2750,15,4,2016,Friday,1086,Very_Active,need_more
1644430081,15300,11.1199998855591,11.1199998855591,0.0,4.09999990463257,1.87999999523163,5.09000015258789,0.0,51,42,212,1135,3493,16,4,2016,Saturday,830,Very_Active,Impressive
1644430081,8757,6.36999988555908,6.36999988555908,0.0,2.25,0.569999992847443,3.54999995231628,0.0,29,13,186,1212,3011,17,4,2016,Sunday,984,Very_Active,Impressive
1644430081,7132,5.19000005722046,5.19000005722046,0.0,1.07000005245209,1.66999995708466,2.45000004768372,0.0,15,33,121,1271,2806,18,4,2016,Monday,1102,Very_Active,Ok
1644430081,11256,8.18000030517578,8.18000030517578,0.0,0.360000014305115,2.52999997138977,5.30000019073486,0.0,5,58,278,1099,3300,19,4,2016,Tuesday,758,Fairly_Active,Impressive
1644430081,2436,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.75999999046326,0.0099999997764825,0,0,125,1315,2430,20,4,2016,Wednesday,1190,Very_Active,need_more
1644430081,1223,0.889999985694885,0.889999985694885,0.0,0.0,0.0,0.879999995231628,0.0099999997764825,0,0,38,1402,2140,21,4,2016,Thursday,1364,Very_Active,need_more
1644430081,3673,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.66000008583069,0.0099999997764825,0,0,86,1354,2344,22,4,2016,Friday,1268,Very_Active,need_more
1644430081,6637,4.82999992370605,4.82999992370605,0.0,0.0,0.579999983310699,4.25,0.0,0,15,160,1265,2677,23,4,2016,Saturday,1090,Very_Active,Ok
1644430081,3321,2.41000008583069,2.41000008583069,0.0,0.0,0.0,2.41000008583069,0.0,0,0,89,1351,2413,24,4,2016,Sunday,1262,Very_Active,need_more
1644430081,3580,2.59999990463257,2.59999990463257,0.0,0.589999973773956,0.0599999986588955,1.95000004768372,0.0,8,1,94,1337,2497,25,4,2016,Monday,1234,Very_Active,need_more
1644430081,9919,7.21000003814697,7.21000003814697,0.0,0.800000011920929,1.72000002861023,4.69000005722046,0.0,11,41,223,1165,3123,26,4,2016,Tuesday,890,Very_Active,Impressive
1644430081,3032,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,118,1322,2489,27,4,2016,Wednesday,1204,Very_Active,need_more
1644430081,9405,6.84000015258789,6.84000015258789,0.0,0.200000002980232,2.3199999332428,4.30999994277954,0.0,3,53,227,1157,3108,28,4,2016,Thursday,874,Very_Active,Impressive
1644430081,3176,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,120,1193,2498,29,4,2016,Friday,1073,Very_Active,need_more
1644430081,18213,13.2399997711182,13.2399997711182,0.0,0.629999995231628,3.14000010490417,9.46000003814697,0.0,9,71,402,816,3846,30,4,2016,Saturday,334,Lazy,Impressive
1644430081,6132,4.46000003814697,4.46000003814697,0.0,0.239999994635582,0.990000009536743,3.23000001907349,0.0,3,24,146,908,2696,1,5,2016,Sunday,735,Fairly_Active,Ok
1644430081,3758,2.73000001907349,2.73000001907349,0.0,0.0700000002980232,0.310000002384186,2.34999990463257,0.0,1,7,148,682,2580,2,5,2016,Monday,526,Lightly_Active,need_more
1644430081,12850,9.34000015258789,9.34000015258789,0.0,0.720000028610229,4.09000015258789,4.53999996185303,0.0,10,94,221,1115,3324,3,5,2016,Tuesday,790,Fairly_Active,Impressive
1644430081,2309,1.67999994754791,1.67999994754791,0.0,0.0,0.0,1.6599999666214,0.0199999995529652,0,0,52,1388,2222,4,5,2016,Wednesday,1336,Very_Active,need_more
1644430081,4363,3.19000005722046,3.19000005722046,0.0,0.519999980926514,0.540000021457672,2.13000011444092,0.0099999997764825,6,12,81,1341,2463,5,5,2016,Thursday,1242,Very_Active,need_more
1644430081,9787,7.11999988555908,7.11999988555908,0.0,0.819999992847443,0.270000010728836,6.01000022888184,0.0199999995529652,11,6,369,1054,3328,6,5,2016,Friday,668,Fairly_Active,Impressive
1644430081,13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,7,5,2016,Saturday,838,Very_Active,Impressive
1644430081,6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,8,5,2016,Sunday,696,Fairly_Active,Ok
1644430081,6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,9,5,2016,Monday,758,Fairly_Active,Ok
1644430081,9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,10,5,2016,Tuesday,1068,Very_Active,Impressive
1644430081,1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,11,5,2016,Wednesday,664,Fairly_Active,need_more
1844505072,6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,12,4,2016,Tuesday,762,Fairly_Active,Ok
1844505072,4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,13,4,2016,Wednesday,944,Very_Active,need_more
1844505072,7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,14,4,2016,Thursday,470,Lightly_Active,Ok
1844505072,3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,15,4,2016,Friday,351,Lazy,need_more
1844505072,3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,16,4,2016,Saturday,1146,Very_Active,need_more
1844505072,4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,17,4,2016,Sunday,1022,Very_Active,need_more
1844505072,4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,18,4,2016,Monday,982,Very_Active,need_more
1844505072,197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,19,4,2016,Tuesday,1420,Very_Active,need_more
1844505072,8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,20,4,2016,Wednesday,1438,Very_Active,need_more
1844505072,8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,21,4,2016,Thursday,794,Fairly_Active,Impressive
1844505072,5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,22,4,2016,Friday,1000,Very_Active,need_more
1844505072,3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,23,4,2016,Saturday,1162,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,24,4,2016,Sunday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,25,4,2016,Monday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,26,4,2016,Tuesday,1440,Very_Active,need_more
1844505072,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,27,4,2016,Wednesday,1438,Very_Active,need_more
1844505072,6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,28,4,2016,Thursday,836,Very_Active,Ok
1844505072,4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,29,4,2016,Friday,835,Very_Active,need_more
1844505072,4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,30,4,2016,Saturday,34,Lazy,need_more
1844505072,2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,1,5,2016,Sunday,503,Lightly_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,2,5,2016,Monday,1440,Very_Active,need_more
1844505072,4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,3,5,2016,Tuesday,1072,Very_Active,need_more
1844505072,2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,4,5,2016,Wednesday,1266,Very_Active,need_more
1844505072,2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,5,5,2016,Thursday,1200,Very_Active,need_more
1844505072,44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,6,5,2016,Friday,1436,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,7,5,2016,Saturday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,8,5,2016,Sunday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,9,5,2016,Monday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,10,5,2016,Tuesday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,11,5,2016,Wednesday,1440,Very_Active,need_more
1844505072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,711,665,12,5,2016,Thursday,711,Fairly_Active,need_more
1927972279,678,0.469999998807907,0.469999998807907,0.0,0.0,0.0,0.469999998807907,0.0,0,0,55,734,2220,12,4,2016,Tuesday,679,Fairly_Active,need_more
1927972279,356,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0,0,32,986,2151,13,4,2016,Wednesday,954,Very_Active,need_more
1927972279,2163,1.5,1.5,0.0,0.0,0.400000005960464,1.10000002384186,0.0,0,9,88,1292,2383,14,4,2016,Thursday,1195,Very_Active,need_more
1927972279,980,0.680000007152557,0.680000007152557,0.0,0.0,0.0,0.680000007152557,0.0,0,0,51,941,2221,15,4,2016,Friday,890,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,16,4,2016,Saturday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,17,4,2016,Sunday,1440,Very_Active,need_more
1927972279,244,0.170000001788139,0.170000001788139,0.0,0.0,0.0,0.170000001788139,0.0,0,0,17,1423,2111,18,4,2016,Monday,1406,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,19,4,2016,Tuesday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,20,4,2016,Wednesday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,21,4,2016,Thursday,1440,Very_Active,need_more
1927972279,149,0.100000001490116,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0,0,10,1430,2093,22,4,2016,Friday,1420,Very_Active,need_more
1927972279,2945,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,145,1295,2499,23,4,2016,Saturday,1150,Very_Active,need_more
1927972279,2090,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324,24,4,2016,Sunday,1276,Very_Active,need_more
1927972279,152,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1303,2100,25,4,2016,Monday,1291,Very_Active,need_more
1927972279,3761,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638,26,4,2016,Tuesday,866,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,27,4,2016,Wednesday,1440,Very_Active,need_more
1927972279,1675,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,28,4,2016,Thursday,1072,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,29,4,2016,Friday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,30,4,2016,Saturday,1440,Very_Active,need_more
1927972279,2704,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,1,5,2016,Sunday,1270,Very_Active,need_more
1927972279,3790,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,2,5,2016,Monday,1204,Very_Active,need_more
1927972279,1326,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,3,5,2016,Tuesday,1386,Very_Active,need_more
1927972279,1786,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,4,5,2016,Wednesday,1266,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,5,5,2016,Thursday,1440,Very_Active,need_more
1927972279,2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,6,5,2016,Friday,1224,Very_Active,need_more
1927972279,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,7,5,2016,Saturday,1344,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,8,5,2016,Sunday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,9,5,2016,Monday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,10,5,2016,Tuesday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,11,5,2016,Wednesday,1440,Very_Active,need_more
1927972279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,12,5,2016,Thursday,966,Very_Active,need_more
2022484408,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,12,4,2016,Tuesday,874,Very_Active,Impressive
2022484408,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100,2601,13,4,2016,Wednesday,760,Fairly_Active,Impressive
2022484408,10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,32,3,257,1148,2312,14,4,2016,Thursday,856,Very_Active,Impressive
2022484408,11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,27,9,282,1122,2525,15,4,2016,Friday,804,Very_Active,Impressive
